Restaurant ID,Restaurant Name,Country Code,City,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Votes,Primary Cuisine,Cost Category,Popularity
310947,Bhikaram Bhujawala,1,New Delhi,Mukherjee Nagar,77.2086741,28.7006026,mithai,100,INDIAN RUPEES(RS.),No,No,No,1,3.0,5,mithai,High,0.00045728918968355586
310989,Chawla The Pastry Palace,1,New Delhi,Mukherjee Nagar,77.2190493,28.7094307,bakery,200,INDIAN RUPEES(RS.),No,No,No,1,2.9,5,bakery,High,0.00045728918968355586
18358295,Food Box,1,New Delhi,Mukherjee Nagar,77.2121775,28.7064006,fast food,300,INDIAN RUPEES(RS.),No,No,No,1,3.0,4,fast food,High,0.0003658313517468447
18317756,Foody Box,1,New Delhi,Mukherjee Nagar,77.2137611,28.70477557,"north indian, chinese",300,INDIAN RUPEES(RS.),No,No,No,1,3.1,8,north indian,High,0.0007316627034936894
310936,Giani,1,New Delhi,Mukherjee Nagar,77.2081351,28.699566,"ice cream, desserts",300,INDIAN RUPEES(RS.),No,No,No,1,3.1,9,ice cream,High,0.0008231205414304006
308796,Green Chick Chop,1,New Delhi,Mukherjee Nagar,77.2160401,28.7117849,"raw meats, north indian, fast food",350,INDIAN RUPEES(RS.),No,No,No,1,3.1,14,raw meats,High,0.0012804097311139564
18460320,Heaven's Shawarma,1,New Delhi,Mukherjee Nagar,0.0,0.0,lebanese,200,INDIAN RUPEES(RS.),No,No,No,1,3.0,6,lebanese,High,0.000548747027620267
18241893,Hyderabad Spl. Chicken Biryani Point,1,New Delhi,Mukherjee Nagar,77.2151578,28.7105973,mughlai,350,INDIAN RUPEES(RS.),No,No,No,1,3.0,4,mughlai,High,0.0003658313517468447
18363053,Keshar,1,New Delhi,Mukherjee Nagar,77.2118241,28.7102543,"north indian, south indian, chinese",400,INDIAN RUPEES(RS.),No,No,No,1,3.0,4,north indian,High,0.0003658313517468447
310997,Madras Cafe,1,New Delhi,Mukherjee Nagar,77.2083401,28.6995605,"south indian, chinese",450,INDIAN RUPEES(RS.),No,No,No,1,2.7,11,south indian,High,0.001006036217303823
6629,Milan Chole Bhature,1,New Delhi,Mukherjee Nagar,77.215591,28.7129957,street food,100,INDIAN RUPEES(RS.),No,No,No,1,3.1,12,street food,High,0.001097494055240534
302685,New Laxmi Sweets,1,New Delhi,Mukherjee Nagar,77.2146979,28.7110956,"south indian, chinese, fast food, mithai",200,INDIAN RUPEES(RS.),No,No,No,1,2.8,11,south indian,High,0.001006036217303823
18241860,Pasta Hub,1,New Delhi,Mukherjee Nagar,77.2156863,28.7123548,fast food,250,INDIAN RUPEES(RS.),No,No,No,1,3.1,7,fast food,High,0.0006402048655569782
2920,Patna Roll Center,1,New Delhi,Mukherjee Nagar,77.2151419,28.7111617,fast food,200,INDIAN RUPEES(RS.),No,No,No,1,3.1,10,fast food,High,0.0009145783793671117
18238281,Refuel,1,New Delhi,Mukherjee Nagar,77.2123452,28.7064044,beverages,150,INDIAN RUPEES(RS.),No,No,No,1,3.1,6,beverages,High,0.000548747027620267
18204485,Saara Veg,1,New Delhi,Mukherjee Nagar,77.2163058,28.7115878,"north indian, chinese",400,INDIAN RUPEES(RS.),No,No,No,1,3.0,4,north indian,High,0.0003658313517468447
18126086,SGF - Spice Grill Flame,1,New Delhi,Mukherjee Nagar,77.2077758,28.7103677,"north indian, chinese",500,INDIAN RUPEES(RS.),No,No,No,2,3.1,8,north indian,High,0.0007316627034936894
9031,Shivam Corner,1,New Delhi,Mukherjee Nagar,77.2144524,28.7108844,north indian,100,INDIAN RUPEES(RS.),No,No,No,1,3.0,14,north indian,High,0.0012804097311139564
18254532,Swad Mubarak,1,New Delhi,Mukherjee Nagar,77.2155461,28.7125884,north indian,200,INDIAN RUPEES(RS.),No,No,No,1,3.0,11,north indian,High,0.001006036217303823
18380219,The Little Fork,1,New Delhi,Mukherjee Nagar,77.2162337,28.7135608,"chinese, north indian",700,INDIAN RUPEES(RS.),No,Yes,No,2,3.1,5,chinese,High,0.00045728918968355586
18258473,The Metro Fast Food,1,New Delhi,Mukherjee Nagar,77.2137944,28.7091523,chinese,250,INDIAN RUPEES(RS.),No,Yes,No,1,2.6,6,chinese,High,0.000548747027620267
303602,Tibet Kujing,1,New Delhi,Mukherjee Nagar,77.2120877,28.7054069,"chinese, tibetan",400,INDIAN RUPEES(RS.),No,No,No,1,2.9,11,chinese,High,0.001006036217303823
18396163,Yummy Adda,1,New Delhi,Mukherjee Nagar,77.21613,28.7120622,"north indian, mughlai",400,INDIAN RUPEES(RS.),No,No,No,1,3.5,14,north indian,High,0.0012804097311139564
18485962,Bawarchi's Canteen,1,New Delhi,Mukherjee Nagar,77.21114504,28.70302109,north indian,100,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,north indian,High,0.0
18421485,Bikaner Restaurant,1,New Delhi,Mukherjee Nagar,77.2081351,28.699566,north indian,100,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,north indian,High,0.0
18363044,Bikaner Sweets Chaat cafe,1,New Delhi,Mukherjee Nagar,77.2184653,28.7092739,"mithai, street food",100,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,mithai,High,0.0
18424171,Brijwasi,1,New Delhi,Mukherjee Nagar,77.215591,28.7122793,"north indian, chinese, south indian",300,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,north indian,High,0.0
18363051,Chaap Chaska,1,New Delhi,Mukherjee Nagar,77.2090651,28.7103505,"north indian, mughlai",400,INDIAN RUPEES(RS.),No,No,No,1,0.0,1,north indian,High,9.145783793671118e-05
18449788,Delhi Chaap Express,1,New Delhi,Mukherjee Nagar,77.2054728,28.7102021,north indian,200,INDIAN RUPEES(RS.),No,No,No,1,0.0,3,north indian,High,0.0002743735138101335
18466410,Delhi Chaat Bhandar,1,New Delhi,Mukherjee Nagar,77.2087734,28.7130677,street food,50,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,street food,High,0.0
18107851,Delhite Pí¢tisserie,1,New Delhi,Mukherjee Nagar,77.2150185,28.7102675,bakery,300,INDIAN RUPEES(RS.),No,No,No,1,0.0,1,bakery,High,9.145783793671118e-05
18466408,Desi Dhaba,1,New Delhi,Mukherjee Nagar,77.2090968,28.7142165,north indian,400,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,north indian,High,0.0
18466400,Desi Thaat Amritsari Naan,1,New Delhi,Mukherjee Nagar,77.2091154,28.7146792,north indian,300,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,north indian,High,0.0
18361765,Dhaba Express,1,New Delhi,Mukherjee Nagar,77.2214682,28.7115817,north indian,200,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,north indian,High,0.0
18424169,Flavours Kitchen,1,New Delhi,Mukherjee Nagar,77.2159952,28.7118254,"north indian, mughlai, chinese",700,INDIAN RUPEES(RS.),No,No,No,2,0.0,1,north indian,High,9.145783793671118e-05
18449653,Food Campus,1,New Delhi,Mukherjee Nagar,77.2163995,28.7140298,north indian,100,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,north indian,High,0.0
18449786,Fresh Fast Food,1,New Delhi,Mukherjee Nagar,77.2187711,28.7091683,north indian,100,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,north indian,High,0.0
18466675,Gungun Tiffin Services,1,New Delhi,Mukherjee Nagar,0.0,0.0,north indian,200,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,north indian,High,0.0
18449647,Happy Italiano,1,New Delhi,Mukherjee Nagar,77.2148134,28.7119855,fast food,300,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,fast food,High,0.0
18361779,Haryana Bhojnalaya,1,New Delhi,Mukherjee Nagar,77.2187133,28.7092358,north indian,100,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,north indian,High,0.0
18363048,Hasty Tasty,1,New Delhi,Mukherjee Nagar,77.2146029,28.7110206,chinese,200,INDIAN RUPEES(RS.),No,No,No,1,0.0,1,chinese,High,9.145783793671118e-05
310954,Inam Muradabadi,1,New Delhi,Mukherjee Nagar,77.2187785,28.7089822,mughlai,250,INDIAN RUPEES(RS.),No,No,No,1,0.0,1,mughlai,High,9.145783793671118e-05
312413,Just In,1,New Delhi,Mukherjee Nagar,77.2190942,28.7094798,north indian,200,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,north indian,High,0.0
18361767,Jyoti Dhaba,1,New Delhi,Mukherjee Nagar,77.2187376,28.7099879,north indian,150,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,north indian,High,0.0
18421473,Lasha Chinese Food,1,New Delhi,Mukherjee Nagar,77.2122224,28.7066288,chinese,300,INDIAN RUPEES(RS.),No,No,No,1,0.0,1,chinese,High,9.145783793671118e-05
310995,Lasha Chinese Food,1,New Delhi,Mukherjee Nagar,77.2211601,28.7111101,chinese,250,INDIAN RUPEES(RS.),No,No,No,1,0.0,2,chinese,High,0.00018291567587342235
18421475,Lily Tasty Fast Food,1,New Delhi,Mukherjee Nagar,77.2122334,28.7062833,"north eastern, north indian, chinese",150,INDIAN RUPEES(RS.),No,No,No,1,0.0,1,north eastern,High,9.145783793671118e-05
18418268,Maa Vaishno Dinesh Dhaba,1,New Delhi,Mukherjee Nagar,77.2156892,28.7106791,north indian,100,INDIAN RUPEES(RS.),No,No,No,1,0.0,1,north indian,High,9.145783793671118e-05
18421459,Madras Cafe,1,New Delhi,Mukherjee Nagar,77.2157015,28.7105709,"south indian, chinese",200,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,south indian,High,0.0
18361771,NIK's Chicken Corner,1,New Delhi,Mukherjee Nagar,77.2188042,28.7089927,north indian,300,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,north indian,High,0.0
18241864,Om Shanti Foods,1,New Delhi,Mukherjee Nagar,77.2185861,28.7094348,north indian,100,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,north indian,High,0.0
18449657,Panj Tara,1,New Delhi,Mukherjee Nagar,77.2160901,28.7117332,north indian,500,INDIAN RUPEES(RS.),No,No,No,2,0.0,0,north indian,High,0.0
18396177,Pasta Pizza & Roll Hut,1,New Delhi,Mukherjee Nagar,77.2090421,28.7140827,"italian, fast food",350,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,italian,High,0.0
18449639,Pheva Tandooris,1,New Delhi,Mukherjee Nagar,77.2156916,28.7103288,"north indian, chinese",300,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,north indian,High,0.0
18357954,Punjabi Delight,1,New Delhi,Mukherjee Nagar,77.215591,28.7126375,north indian,300,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,north indian,High,0.0
310965,Punjabi Parantha Station and Punjabi Thali,1,New Delhi,Mukherjee Nagar,77.215591,28.7122793,north indian,150,INDIAN RUPEES(RS.),No,No,No,1,0.0,2,north indian,High,0.00018291567587342235
18418278,Punjabi Paratha Station,1,New Delhi,Mukherjee Nagar,77.215591,28.7122793,north indian,100,INDIAN RUPEES(RS.),No,No,No,1,0.0,1,north indian,High,9.145783793671118e-05
18449664,Raja Rasoi,1,New Delhi,Mukherjee Nagar,77.2187996,28.7093643,north indian,200,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,north indian,High,0.0
18480435,Rollacious,1,New Delhi,Mukherjee Nagar,0.0,0.0,fast food,100,INDIAN RUPEES(RS.),No,No,No,1,0.0,3,fast food,High,0.0002743735138101335
311009,Singh Chicken,1,New Delhi,Mukherjee Nagar,77.2155653,28.7104357,north indian,500,INDIAN RUPEES(RS.),No,No,No,2,0.0,3,north indian,High,0.0002743735138101335
310988,Special Tea Point,1,New Delhi,Mukherjee Nagar,77.2188247,28.709454,"street food, north indian",50,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,street food,High,0.0
18421461,Spl. Flavour Sodas & Fruit shakes,1,New Delhi,Mukherjee Nagar,77.208094,28.7102514,juices,100,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,juices,High,0.0
310952,Student Corner,1,New Delhi,Mukherjee Nagar,77.2188247,28.7091854,fast food,50,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,fast food,High,0.0
18449667,Taneja Corner,1,New Delhi,Mukherjee Nagar,77.2188953,28.7093068,north indian,200,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,north indian,High,0.0
18449661,Taste Zone,1,New Delhi,Mukherjee Nagar,77.2192812,28.7095569,north indian,100,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,north indian,High,0.0
18449643,Tea Point,1,New Delhi,Mukherjee Nagar,77.2146844,28.7120416,"beverages, fast food",150,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,beverages,High,0.0
300791,West Bangal Kolkata Hot Kathi Rolls,1,New Delhi,Mukherjee Nagar,77.2155461,28.7111556,fast food,200,INDIAN RUPEES(RS.),No,No,No,1,0.0,1,fast food,High,9.145783793671118e-05
300264,Asli Alam Muradabadi Biryani Centre,1,New Delhi,Munirka,77.1715403,28.5581521,biryani,250,INDIAN RUPEES(RS.),No,No,No,1,2.8,22,biryani,High,0.002012072434607646
18425751,Cafe Rasoi,1,New Delhi,Munirka,77.1713073,28.5589002,north indian,350,INDIAN RUPEES(RS.),No,No,No,1,3.2,11,north indian,High,0.001006036217303823
7388,Chinese Food,1,New Delhi,Munirka,77.1742101,28.5568282,"fast food, street food, chinese",250,INDIAN RUPEES(RS.),No,No,No,1,2.9,8,fast food,High,0.0007316627034936894
311485,Green Chick Chop,1,New Delhi,Munirka,77.1750799,28.5554352,"raw meats, north indian, fast food",350,INDIAN RUPEES(RS.),No,No,No,1,2.9,10,raw meats,High,0.0009145783793671117
2870,Hasty Tasty,1,New Delhi,Munirka,77.1759375,28.5550108,"chinese, fast food",400,INDIAN RUPEES(RS.),No,No,No,1,3.3,86,chinese,High,0.00786537406255716
18397908,Hunter's Kitchen,1,New Delhi,Munirka,77.171471,28.5581944,"north eastern, north indian",1000,INDIAN RUPEES(RS.),Yes,No,No,3,3.0,6,north eastern,High,0.000548747027620267
312765,Manahang Restaurant,1,New Delhi,Munirka,77.1710298,28.5569323,"chinese, north indian",500,INDIAN RUPEES(RS.),No,No,No,2,3.2,12,chinese,High,0.001097494055240534
5879,Mezbaan Restaurant,1,New Delhi,Munirka,77.1744294,28.5557779,"north indian, mughlai, chinese",600,INDIAN RUPEES(RS.),No,Yes,No,2,3.4,135,north indian,High,0.01234680812145601
304621,Moon Light Sweets,1,New Delhi,Munirka,77.173877,28.551484,"mithai, street food",200,INDIAN RUPEES(RS.),No,No,No,1,3.3,16,mithai,High,0.0014633254069873788
18472788,North East Castle,1,New Delhi,Munirka,77.1759362,28.5550022,cafe,500,INDIAN RUPEES(RS.),No,No,No,2,2.9,4,cafe,High,0.0003658313517468447
309510,Pizza Point,1,New Delhi,Munirka,77.1720143,28.556519,"fast food, pizza",350,INDIAN RUPEES(RS.),No,No,No,1,2.9,10,fast food,High,0.0009145783793671117
300259,Roll Point,1,New Delhi,Munirka,77.1716444,28.5568582,fast food,200,INDIAN RUPEES(RS.),No,No,No,1,2.8,7,fast food,High,0.0006402048655569782
310430,Sanjha Tandoor,1,New Delhi,Munirka,77.1760003,28.554897,"north indian, mughlai",700,INDIAN RUPEES(RS.),No,No,No,2,2.8,17,north indian,High,0.00155478324492409
300273,Sayyam,1,New Delhi,Munirka,77.1719392,28.5563417,chinese,250,INDIAN RUPEES(RS.),No,No,No,1,2.7,16,chinese,High,0.0014633254069873788
7393,Shiv Bhojnalaya,1,New Delhi,Munirka,77.1741505,28.5568492,"south indian, north indian, fast food",250,INDIAN RUPEES(RS.),No,No,No,1,2.8,12,south indian,High,0.001097494055240534
311451,Subway,1,New Delhi,Munirka,77.1707693,28.5586338,"american, fast food, salad, healthy food",500,INDIAN RUPEES(RS.),No,Yes,No,2,3.4,78,american,High,0.007133711359063472
7240,Take Away,1,New Delhi,Munirka,77.1717215,28.556875,chinese,400,INDIAN RUPEES(RS.),No,No,No,1,2.9,20,chinese,High,0.0018291567587342234
300268,Vedanta's,1,New Delhi,Munirka,77.1718939,28.5563192,"north indian, chinese",650,INDIAN RUPEES(RS.),No,No,No,2,2.7,66,north indian,High,0.006036217303822937
310328,Asian Chopstick,1,New Delhi,Munirka,77.1686131,28.553128,"chinese, thai",400,INDIAN RUPEES(RS.),No,No,No,1,3.5,27,chinese,High,0.002469361624291202
309471,Chinese Delights,1,New Delhi,Munirka,77.175016,28.5556707,"chinese, north indian",400,INDIAN RUPEES(RS.),No,Yes,No,1,3.5,21,chinese,High,0.0019206145966709346
18383522,Dezertfox,1,New Delhi,Munirka,77.1682791,28.5532273,"bakery, desserts",550,INDIAN RUPEES(RS.),No,Yes,No,2,3.7,21,bakery,High,0.0019206145966709346
18424615,Aggarwal Sweets,1,New Delhi,Munirka,77.1751965,28.5555979,"mithai, street food",100,INDIAN RUPEES(RS.),No,No,No,1,0.0,1,mithai,High,9.145783793671118e-05
18425758,Aggarwal Sweets,1,New Delhi,Munirka,77.1708462,28.5588962,"mithai, street food",150,INDIAN RUPEES(RS.),No,No,No,1,0.0,2,mithai,High,0.00018291567587342235
18425178,Al Meraj Chicken Shop,1,New Delhi,Munirka,77.1707986,28.5587394,"awadhi, mughlai",100,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,awadhi,High,0.0
18354994,Chinese Food Corner,1,New Delhi,Munirka,77.1729675,28.5568298,"chinese, north indian",400,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,chinese,High,0.0
18146362,Creative Food House,1,New Delhi,Munirka,77.1714827,28.5582757,"continental, chinese, north indian",400,INDIAN RUPEES(RS.),No,No,No,1,0.0,3,continental,High,0.0002743735138101335
18425175,D.A.A.,1,New Delhi,Munirka,77.1709048,28.5569236,chinese,300,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,chinese,High,0.0
18225831,Dee Cake Shop,1,New Delhi,Munirka,77.1745474,28.5551434,bakery,300,INDIAN RUPEES(RS.),No,No,No,1,0.0,3,bakery,High,0.0002743735138101335
18354988,Jaca Restaurant,1,New Delhi,Munirka,77.1721867,28.5563007,"north indian, chinese",300,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,north indian,High,0.0
18425772,King Of Roll,1,New Delhi,Munirka,77.1719215,28.5564964,fast food,100,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,fast food,High,0.0
18354998,Kirti Food Plaza,1,New Delhi,Munirka,77.1706433,28.5580838,north indian,100,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,north indian,High,0.0
18354992,KT's Shik-Shack,1,New Delhi,Munirka,77.1730086,28.5567681,street food,200,INDIAN RUPEES(RS.),No,No,No,1,0.0,1,street food,High,9.145783793671118e-05
309509,Namaste Restaurant,1,New Delhi,Munirka,77.1708774,28.5586286,chinese,300,INDIAN RUPEES(RS.),No,No,No,1,0.0,1,chinese,High,9.145783793671118e-05
18423905,Nishaj Chicken Corner,1,New Delhi,Munirka,77.1716186,28.5566765,north indian,200,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,north indian,High,0.0
18357566,Royal Bakery,1,New Delhi,Munirka,77.1727207,28.5577256,"bakery, desserts",200,INDIAN RUPEES(RS.),No,No,No,1,0.0,2,bakery,High,0.00018291567587342235
18425768,S.R. Bakers,1,New Delhi,Munirka,77.1718111,28.5568164,bakery,100,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,bakery,High,0.0
18025119,Shahi Muradabadi,1,New Delhi,Munirka,0.0,0.0,mughlai,300,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,mughlai,High,0.0
18472683,Shree Vinayaga Restaurant,1,New Delhi,Munirka,77.1742272,28.5560668,south indian,400,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,south indian,High,0.0
18425739,The Cake Basket,1,New Delhi,Munirka,77.1713649,28.5589502,bakery,100,INDIAN RUPEES(RS.),No,No,No,1,0.0,1,bakery,High,9.145783793671118e-05
18468524,The Pure Kitchen,1,New Delhi,Munirka,77.1901673,28.5266192,"chinese, continental, north indian",250,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,chinese,High,0.0
18354996,The Yolmo Kitchen,1,New Delhi,Munirka,77.170693,28.5588623,chinese,500,INDIAN RUPEES(RS.),No,No,No,2,0.0,0,chinese,High,0.0
18229077,Zawlbuk,1,New Delhi,Munirka,77.1718481,28.5566063,tibetan,300,INDIAN RUPEES(RS.),No,No,No,1,0.0,2,tibetan,High,0.00018291567587342235
300275,Anupam Restaurant,1,New Delhi,Munirka,77.1732311,28.5581547,"north indian, chinese",500,INDIAN RUPEES(RS.),No,Yes,No,2,2.3,32,north indian,High,0.0029266508139747576
9251,Bobby Di Punjabi Rasoi,1,New Delhi,Najafgarh,76.9857462,28.6134511,north indian,150,INDIAN RUPEES(RS.),No,No,No,1,2.9,4,north indian,High,0.0003658313517468447
18471235,Aditya Da Vaishno Dhaba,1,New Delhi,Najafgarh,77.012198,28.6180639,north indian,250,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,north indian,High,0.0
306695,Aggarwal Bikaner Sweets,1,New Delhi,Najafgarh,77.0036364,28.5589382,mithai,100,INDIAN RUPEES(RS.),No,No,No,1,0.0,1,mithai,High,9.145783793671118e-05
9281,Aggarwal Sweet Centre,1,New Delhi,Najafgarh,76.9854417,28.6096384,mithai,200,INDIAN RUPEES(RS.),No,No,No,1,0.0,1,mithai,High,9.145783793671118e-05
18432222,Anjel China & Tibetian Food,1,New Delhi,Najafgarh,77.0024495,28.5607897,"tibetan, chinese",400,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,tibetan,High,0.0
18471254,Annpurna Rasoi,1,New Delhi,Najafgarh,76.9967933,28.6283564,"north indian, fast food",200,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,north indian,High,0.0
18371414,Apni Rasoi,1,New Delhi,Najafgarh,76.9969561,28.5910043,"mughlai, north indian",300,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,mughlai,High,0.0
306678,Bajrang Misthan Bhawan,1,New Delhi,Najafgarh,76.9869396,28.6053412,mithai,100,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,mithai,High,0.0
18371416,Bake Town,1,New Delhi,Najafgarh,76.9906888,28.6125711,"bakery, chinese",200,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,bakery,High,0.0
18361199,Bikaner Sweets & Restaurant,1,New Delhi,Najafgarh,76.9759687,28.6157878,"mithai, south indian, street food",200,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,mithai,High,0.0
312620,Brown Town Bakers,1,New Delhi,Najafgarh,76.9847266,28.6076142,"desserts, fast food",150,INDIAN RUPEES(RS.),No,No,No,1,0.0,1,desserts,High,9.145783793671118e-05
18432206,Captain Food Factory,1,New Delhi,Najafgarh,76.9817555,28.610581,chinese,500,INDIAN RUPEES(RS.),No,No,No,2,0.0,1,chinese,High,9.145783793671118e-05
311394,Cheffron Bakery,1,New Delhi,Najafgarh,76.9718366,28.6103695,bakery,250,INDIAN RUPEES(RS.),No,No,No,1,0.0,2,bakery,High,0.00018291567587342235
18471270,Chicken Darwar,1,New Delhi,Najafgarh,76.9622705,28.6361375,"fast food, mughlai",350,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,fast food,High,0.0
313349,Chili's Treat,1,New Delhi,Najafgarh,76.9807734,28.6107987,"north indian, chinese",400,INDIAN RUPEES(RS.),No,No,No,1,0.0,3,north indian,High,0.0002743735138101335
18359302,Chilli Tadka,1,New Delhi,Najafgarh,77.0003579,28.6315566,"chinese, fast food",250,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,chinese,High,0.0
18352287,Chinese Food Point,1,New Delhi,Najafgarh,76.9886171,28.601061,chinese,300,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,chinese,High,0.0
9262,Chinese Temptation,1,New Delhi,Najafgarh,76.9856908,28.6130492,"chinese, fast food",300,INDIAN RUPEES(RS.),No,No,No,1,0.0,2,chinese,High,0.00018291567587342235
18469981,Dana Pani,1,New Delhi,Najafgarh,77.0094083,28.6170305,north indian,250,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,north indian,High,0.0
18349922,Dev Sweets & Restaurant,1,New Delhi,Najafgarh,77.0028244,28.590591,"north indian, chinese, south indian",400,INDIAN RUPEES(RS.),No,No,No,1,0.0,1,north indian,High,9.145783793671118e-05
18432214,Dilli Darbar Chicken Point,1,New Delhi,Najafgarh,76.9935221,28.5906017,mughlai,400,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,mughlai,High,0.0
310357,Food Point and Sweets Corner,1,New Delhi,Najafgarh,76.9911162,28.6119984,"south indian, fast food, north indian, chinese",250,INDIAN RUPEES(RS.),No,No,No,1,0.0,2,south indian,High,0.00018291567587342235
18429155,Green Chick Chop,1,New Delhi,Najafgarh,76.9858424,28.6072328,"raw meats, north indian, fast food",350,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,raw meats,High,0.0
18471319,Grover Burfee & Cakes,1,New Delhi,Najafgarh,76.9853771,28.6095844,"bakery, chinese",250,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,bakery,High,0.0
18471263,Hans's Planet-F,1,New Delhi,Najafgarh,77.0025685,28.5605204,"chinese, fast food, north indian",350,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,chinese,High,0.0
18432200,Hotel Delhi 43,1,New Delhi,Najafgarh,76.9872421,28.6210795,north indian,700,INDIAN RUPEES(RS.),Yes,No,No,2,0.0,0,north indian,High,0.0
18430911,Kanhaiya Fast Food,1,New Delhi,Najafgarh,76.9858415,28.6135195,"chinese, fast food",300,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,chinese,High,0.0
18354672,Karol Bagh Ke Chhole Bhature,1,New Delhi,Najafgarh,76.9890278,28.5996154,north indian,150,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,north indian,High,0.0
18352275,King's Food,1,New Delhi,Najafgarh,76.9736469,28.6159872,chinese,250,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,chinese,High,0.0
303500,Lamba Sweets Corner,1,New Delhi,Najafgarh,76.9752946,28.6110748,"mithai, street food",100,INDIAN RUPEES(RS.),No,No,No,1,0.0,2,mithai,High,0.00018291567587342235
18431998,Laxmi Food Corner,1,New Delhi,Najafgarh,76.9856999,28.6130409,"fast food, north indian",200,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,fast food,High,0.0
18430900,Lounge Bakery,1,New Delhi,Najafgarh,77.0006609,28.5910291,bakery,400,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,bakery,High,0.0
18313125,Mehtaab Sweet Corner & Restaurant,1,New Delhi,Najafgarh,76.9621244,28.6360808,"north indian, chinese, street food",200,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,north indian,High,0.0
18430579,Melting Food Point,1,New Delhi,Najafgarh,77.0005841,28.5653143,chinese,300,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,chinese,High,0.0
8957,Mithla Dhabha,1,New Delhi,Najafgarh,76.9910272,28.6121768,north indian,200,INDIAN RUPEES(RS.),No,No,No,1,0.0,1,north indian,High,9.145783793671118e-05
9635,Mittal Caterer,1,New Delhi,Najafgarh,76.9852777,28.6091697,"street food, south indian, mithai",200,INDIAN RUPEES(RS.),No,No,No,1,0.0,2,street food,High,0.00018291567587342235
18352288,Mittal Restaurant & Fast Food,1,New Delhi,Najafgarh,76.9852777,28.6091697,"fast food, south indian, mithai",400,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,fast food,High,0.0
18349914,NBC Nirankari Bakers,1,New Delhi,Najafgarh,76.9753189,28.6112347,"pizza, fast food, bakery",200,INDIAN RUPEES(RS.),No,No,No,1,0.0,1,pizza,High,9.145783793671118e-05
